_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_many_people_can_you_see_in_the_image,the_difficulty_of_this_task_is,id,image_url
575325190,10/19/2014 02:48:07,1435258149,10/19/2014 02:46:39,false,gifthulk,0.5042,30142697,USA,FL,Jacksonville,24.129.68.254,21,Normal,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325191,10/19/2014 00:57:32,1435172251,10/19/2014 00:55:26,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,15,Normal,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 01:16:29,1435188350,10/19/2014 01:15:14,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,20,Normal,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 01:16:33,1435188379,10/19/2014 01:15:04,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,25,Normal,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 01:20:13,1435191262,10/19/2014 01:12:25,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,22,Normal,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 01:57:22,1435219613,10/19/2014 01:55:47,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,19,Normal,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 02:14:58,1435234572,10/19/2014 02:13:40,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,30,Easy,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 02:18:51,1435237575,10/19/2014 02:16:54,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 02:24:24,1435241728,10/19/2014 02:22:27,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,2222,Hard,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 02:48:07,1435258148,10/19/2014 02:46:39,false,gifthulk,0.5042,30142697,USA,FL,Jacksonville,24.129.68.254,20,Hard,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325191,10/19/2014 02:59:47,1435266132,10/19/2014 02:57:50,false,instagc,0.5076,18386513,USA,TN,Knoxville,98.70.105.203,25,Hard,count58,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200857.jpg
575325192,10/19/2014 01:01:13,1435175180,10/19/2014 01:00:19,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 01:18:05,1435189456,10/19/2014 01:17:14,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,33,Hard,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 01:18:09,1435189532,10/19/2014 01:16:35,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,27,Easy,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 01:23:07,1435193211,10/19/2014 01:21:51,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,22,Normal,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 01:27:08,1435196709,10/19/2014 01:20:18,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,28,Normal,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 01:43:08,1435208872,10/19/2014 01:39:56,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,25,Normal,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 01:44:09,1435209626,10/19/2014 01:42:00,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,21,Hard,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 02:38:51,1435251837,10/19/2014 02:24:26,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,30,Normal,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 02:39:53,1435252652,10/19/2014 02:32:31,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325192,10/19/2014 03:01:55,1435267611,10/19/2014 02:59:48,false,instagc,0.5076,18386513,USA,TN,Knoxville,98.70.105.203,30,Easy,count59,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200956.jpg
575325193,10/19/2014 00:35:09,1435156961,10/19/2014 00:24:12,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,25,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 01:04:42,1435178066,10/19/2014 01:02:16,false,sendearnings,0.6667,2037537,USA,CA,Temecula,76.168.153.172,27,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 01:05:25,1435178828,10/19/2014 01:04:42,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,15,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 01:13:09,1435185778,10/19/2014 01:10:45,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,24,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 01:24:46,1435194521,10/19/2014 01:23:35,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,22,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 01:53:14,1435216268,10/19/2014 01:51:49,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,21,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 02:10:14,1435231325,10/19/2014 02:08:36,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 02:44:14,1435255524,10/19/2014 02:40:18,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,25,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 02:45:37,1435256389,10/19/2014 02:39:56,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
575325193,10/19/2014 03:01:55,1435267610,10/19/2014 02:59:48,false,instagc,0.5076,18386513,USA,TN,Knoxville,98.70.105.203,25,Normal,count60,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_201000.jpg
